age,job,marital,education,balance,housing,loan,day,month,duration,contact_count,previous,outcome
37,entrepreneur,single,tertiary,-274,1,1,27,5,237,2,0,0
35,services,single,secondary,-267,1,0,27,5,193,1,0,0
37,entrepreneur,married,tertiary,836,1,0,27,5,129,2,0,0
35,management,married,secondary,1160,1,0,27,5,116,3,0,0
44,services,married,secondary,-230,1,1,27,5,99,1,0,0
33,admin.,married,secondary,220,1,0,27,5,345,1,0,0
36,admin.,divorced,secondary,-37,1,0,27,5,151,1,0,0
27,services,single,secondary,1043,1,0,27,5,376,2,0,0
34,blue-collar,married,secondary,763,1,0,27,5,99,1,0,0
30,blue-collar,single,secondary,49,0,1,27,5,210,2,0,0
33,management,single,tertiary,0,0,0,27,5,277,1,0,0
26,services,divorced,primary,633,1,0,27,5,326,2,0,0
29,self-employed,married,secondary,-76,1,0,27,5,305,2,0,0
33,technician,married,secondary,-616,1,1,27,5,320,1,0,0
30,technician,single,secondary,1359,1,0,27,5,298,1,0,0
36,admin.,married,secondary,234,1,0,27,5,219,1,0,0
36,admin.,divorced,secondary,-611,1,0,27,5,222,1,0,0
47,management,divorced,tertiary,-363,1,1,27,5,513,1,0,0
37,blue-collar,divorced,secondary,-333,1,0,27,5,345,1,0,0
32,blue-collar,married,primary,-275,1,1,27,5,321,1,0,0
28,unemployed,married,secondary,863,1,1,27,5,355,1,0,0
28,technician,married,secondary,839,1,0,27,5,240,2,0,0
26,blue-collar,married,secondary,284,1,0,27,5,301,1,0,0
42,unemployed,married,secondary,-165,1,1,27,5,179,3,0,0
29,management,single,tertiary,941,1,0,27,5,160,1,0,0
32,admin.,single,secondary,223,1,1,27,5,236,4,0,0
46,management,married,tertiary,1285,1,0,27,5,89,1,0,0
52,retired,divorced,secondary,246,1,0,27,5,181,1,0,0
28,admin.,single,secondary,891,1,0,27,5,377,1,0,0
45,entrepreneur,married,primary,-100,1,0,27,5,240,6,0,0
25,blue-collar,single,primary,6,1,1,27,5,174,2,0,0
60,blue-collar,married,primary,93,0,1,27,5,125,4,0,0
26,blue-collar,married,primary,-683,1,1,27,5,446,1,0,0
38,blue-collar,married,secondary,-220,1,0,27,5,518,2,0,0
23,blue-collar,single,secondary,13,1,1,27,5,280,3,0,0
35,blue-collar,married,primary,1383,1,0,27,5,269,2,0,0
22,technician,single,secondary,0,1,0,27,5,394,1,0,0
34,technician,single,secondary,-329,1,0,27,5,280,1,0,0
41,services,married,secondary,1141,1,0,27,5,228,1,0,0
28,management,single,tertiary,204,1,0,27,5,247,1,0,0
32,services,single,secondary,38,1,0,27,5,66,1,0,0
27,housemaid,married,secondary,22,1,1,27,5,88,1,0,0
25,blue-collar,single,secondary,154,1,0,27,5,312,2,0,0
25,blue-collar,married,secondary,97,1,0,27,5,709,1,0,1
37,blue-collar,married,secondary,0,0,0,27,5,33,6,0,0
37,blue-collar,single,tertiary,1222,0,0,27,5,212,2,0,0
40,admin.,married,secondary,-666,1,0,27,5,107,2,0,0
58,blue-collar,married,secondary,-37,1,0,27,5,140,2,0,0
24,services,married,tertiary,0,1,0,27,5,299,1,0,0
52,management,married,secondary,0,1,1,27,5,62,13,0,0
28,blue-collar,married,secondary,0,1,0,27,5,548,1,0,0
29,technician,single,secondary,156,1,0,27,5,574,5,0,0
30,technician,single,tertiary,445,1,0,27,5,182,1,0,0
35,management,married,tertiary,-718,1,1,27,5,318,3,0,0
34,management,single,tertiary,3635,1,0,27,5,68,9,0,0
51,management,married,tertiary,1944,1,0,27,5,217,2,0,0
29,technician,single,secondary,316,1,1,27,5,211,1,0,0
35,management,married,tertiary,949,1,0,27,5,245,2,0,0
32,services,single,secondary,259,1,0,27,5,363,2,0,0
29,entrepreneur,married,secondary,452,1,0,27,5,347,1,0,0
35,technician,divorced,secondary,-199,1,0,27,5,137,2,0,0
28,blue-collar,married,secondary,781,1,0,27,5,749,2,0,0
34,services,married,secondary,279,1,0,27,5,498,1,0,0
32,services,married,secondary,-479,1,0,27,5,142,1,0,0
24,technician,single,secondary,84,1,0,27,5,570,1,0,0
45,admin.,divorced,secondary,1126,1,0,27,5,172,1,0,0
25,services,married,secondary,4063,1,0,27,5,64,1,0,0
33,services,married,secondary,1553,1,0,27,5,492,8,0,0
42,blue-collar,married,secondary,68,1,0,27,5,198,1,0,0
41,blue-collar,married,secondary,153,1,0,27,5,389,1,0,0
35,services,married,secondary,843,1,0,27,5,120,2,0,0
31,blue-collar,married,secondary,-325,1,1,27,5,389,2,0,0
29,management,single,secondary,0,1,1,27,5,92,2,0,0
26,technician,single,secondary,218,1,0,27,5,436,1,0,0
46,blue-collar,married,primary,-326,1,0,27,5,59,4,0,0
35,technician,single,secondary,-229,1,0,27,5,100,2,0,0
53,management,married,primary,351,1,0,27,5,0,4,0,0
31,technician,married,secondary,-360,1,0,27,5,93,2,0,0
49,admin.,divorced,secondary,-203,1,0,27,5,364,2,0,0
44,blue-collar,divorced,secondary,-239,1,0,27,5,111,3,0,0
39,technician,married,secondary,768,1,1,27,5,171,4,0,0
28,management,married,tertiary,13186,1,0,27,5,466,2,0,0
28,admin.,married,secondary,6429,1,1,27,5,345,2,0,0
31,management,married,tertiary,22867,1,0,27,5,241,2,0,0
38,management,married,secondary,0,1,0,27,5,233,2,0,0
30,blue-collar,single,secondary,-93,1,0,27,5,149,2,0,0
29,management,married,tertiary,7832,1,0,27,5,304,2,0,0
38,technician,married,secondary,-735,1,0,27,5,134,2,0,0
31,admin.,single,secondary,-133,1,0,27,5,355,2,0,0
59,management,divorced,tertiary,844,0,1,27,5,100,2,0,0
22,technician,single,secondary,28,1,0,27,5,121,2,0,0
29,blue-collar,married,primary,79,1,0,27,5,22,2,0,0
31,blue-collar,single,secondary,369,1,1,27,5,30,8,0,0
38,blue-collar,single,secondary,5891,1,0,27,5,160,3,0,0
51,blue-collar,divorced,secondary,78,1,0,27,5,723,2,0,0
27,admin.,married,secondary,186,1,0,27,5,136,2,0,0
34,management,married,secondary,-311,1,0,27,5,305,2,0,0
29,management,single,tertiary,10436,0,0,27,5,103,2,0,0
27,blue-collar,married,secondary,411,1,1,27,5,123,1,0,0
28,services,single,secondary,68,1,0,27,5,8,2,0,0
38,services,married,secondary,133,1,0,27,5,267,1,0,0
45,admin.,married,secondary,-173,1,0,27,5,315,2,0,0
44,services,divorced,secondary,51,1,1,27,5,3094,2,0,1
27,admin.,married,secondary,132,1,0,27,5,21,1,0,0
41,technician,married,secondary,-804,1,1,27,5,269,11,0,0
44,technician,divorced,secondary,-562,1,0,27,5,159,5,0,0
41,technician,married,secondary,-274,1,0,27,5,182,3,0,0
27,unemployed,single,secondary,0,1,0,27,5,185,2,0,0
38,technician,married,secondary,254,1,0,27,5,359,6,0,0
30,blue-collar,single,secondary,-477,1,1,27,5,220,2,0,0
31,blue-collar,married,secondary,175,1,0,27,5,179,5,0,0
25,blue-collar,single,secondary,26,1,0,27,5,66,2,0,0
32,blue-collar,married,secondary,49,1,0,27,5,135,5,0,0
30,blue-collar,married,secondary,-202,0,0,27,5,166,2,0,0
30,management,single,tertiary,6164,1,0,27,5,152,11,0,0
36,services,single,secondary,-330,1,0,27,5,256,2,0,0
30,management,married,secondary,-397,1,0,27,5,141,3,0,0
38,technician,married,secondary,750,1,0,27,5,265,2,0,0
41,technician,married,tertiary,725,1,1,27,5,87,3,0,0
34,blue-collar,married,secondary,-1725,1,0,27,5,452,2,0,0
45,unemployed,married,primary,180,1,1,27,5,62,2,0,0
36,blue-collar,married,secondary,-190,1,0,27,5,348,2,0,0
34,blue-collar,single,secondary,-96,1,0,27,5,153,2,0,0
30,blue-collar,married,primary,554,1,0,27,5,89,5,0,0
36,services,single,secondary,-295,1,1,27,5,132,3,0,0
29,entrepreneur,married,tertiary,3037,1,0,27,5,34,3,0,0
36,services,single,secondary,9713,1,0,27,5,72,3,0,0
32,management,single,tertiary,1410,1,0,27,5,175,5,0,0
28,admin.,single,secondary,428,1,1,27,5,99,2,0,0
35,entrepreneur,married,tertiary,542,1,1,27,5,591,5,0,0
24,blue-collar,married,secondary,-254,1,1,27,5,290,2,0,0
36,technician,married,primary,1653,1,1,27,5,336,10,0,0
30,management,married,tertiary,-27,1,0,27,5,29,2,0,0
35,technician,married,secondary,712,1,0,27,5,266,4,0,0
34,blue-collar,single,secondary,3723,1,0,27,5,47,5,0,0
32,services,married,secondary,-684,1,0,27,5,298,3,0,0
26,blue-collar,married,secondary,557,1,1,27,5,282,2,0,0
24,admin.,single,secondary,795,1,0,27,5,209,2,0,0
40,management,divorced,tertiary,-78,1,0,27,5,67,4,0,0
32,blue-collar,married,primary,902,1,0,27,5,106,2,0,0
43,technician,married,secondary,2344,1,0,27,5,111,2,0,0
29,blue-collar,married,secondary,844,1,0,27,5,157,2,0,0
34,admin.,single,secondary,0,1,0,27,5,197,2,0,0
34,services,single,secondary,544,1,0,27,5,257,2,0,0
24,blue-collar,single,primary,111,1,1,27,5,42,4,0,0
49,technician,divorced,secondary,-1547,1,1,27,5,492,3,0,0
37,services,married,secondary,-349,1,0,27,5,319,5,0,0
26,technician,single,secondary,261,1,0,27,5,371,2,0,0
43,management,married,tertiary,1379,1,0,27,5,383,3,0,0
39,management,married,tertiary,-342,1,0,27,5,110,2,0,0
36,management,single,tertiary,0,1,0,27,5,88,2,0,0
25,entrepreneur,single,tertiary,6,1,1,27,5,3,4,0,0
47,entrepreneur,married,tertiary,362,1,0,27,5,97,5,0,0
37,technician,married,secondary,427,1,1,27,5,335,3,0,0
20,student,single,tertiary,556,1,0,27,5,15,10,0,0
28,management,married,tertiary,318,1,0,27,5,4,4,0,0
29,management,single,secondary,-105,1,0,27,5,5,3,0,0
31,services,married,secondary,-538,0,1,27,5,284,1,0,0
26,student,single,secondary,2784,1,0,27,5,264,1,0,0
41,admin.,married,secondary,920,1,1,27,5,239,1,0,0
48,housemaid,married,primary,627,1,0,27,5,21,5,0,0
34,blue-collar,married,primary,244,1,0,27,5,15,13,0,0
30,management,single,tertiary,0,1,1,27,5,350,3,0,0
34,technician,married,secondary,-34,1,0,27,5,201,5,0,0
43,blue-collar,divorced,primary,6,1,0,27,5,112,4,0,0
25,technician,divorced,tertiary,174,0,1,27,5,350,4,0,0
40,management,single,tertiary,36,1,0,27,5,240,3,0,0
35,management,single,tertiary,-208,1,0,27,5,127,2,0,0
34,blue-collar,married,secondary,1412,1,1,27,5,157,2,0,0
26,technician,single,secondary,75,1,0,27,5,337,2,0,0
30,self-employed,single,tertiary,2593,0,0,27,5,662,7,0,0
34,technician,married,secondary,-259,1,0,27,5,124,2,0,0
45,technician,divorced,secondary,0,1,0,27,5,165,2,0,0
44,blue-collar,married,primary,1432,1,1,27,5,63,9,0,0
34,unemployed,single,tertiary,906,1,0,27,5,101,3,0,0
39,technician,married,primary,169,1,0,27,5,133,2,0,0
47,admin.,married,secondary,-245,1,0,27,5,145,5,0,0
35,blue-collar,married,primary,914,1,0,27,5,374,9,0,0
49,blue-collar,divorced,primary,15,1,0,27,5,550,7,0,0
28,technician,single,secondary,10865,1,0,27,5,350,3,0,0
30,services,married,secondary,-932,0,0,27,5,349,3,0,0
31,blue-collar,married,secondary,77,1,0,27,5,371,2,0,0
31,management,married,tertiary,1183,1,0,27,5,676,6,0,0
39,management,married,tertiary,0,0,0,27,5,205,8,0,0
28,blue-collar,married,secondary,100,1,1,27,5,132,2,0,0
27,admin.,single,secondary,349,1,0,27,5,165,3,0,0
35,blue-collar,married,primary,424,1,0,27,5,177,2,0,0
47,technician,divorced,tertiary,-1148,1,1,27,5,62,2,0,0
33,admin.,married,secondary,-297,1,0,27,5,398,3,0,0
34,technician,single,secondary,-476,1,0,27,5,92,4,0,0
33,management,married,tertiary,1657,1,0,27,5,342,4,0,0
33,technician,single,tertiary,231,1,0,27,5,198,2,0,0
24,management,married,secondary,2278,1,0,27,5,77,4,0,0
29,blue-collar,divorced,primary,2597,1,0,27,5,112,3,0,0
42,services,married,secondary,3620,1,0,27,5,22,16,0,0
57,blue-collar,married,primary,318,1,0,27,5,206,2,0,0
39,management,married,tertiary,1598,1,1,27,5,87,3,0,0
33,blue-collar,married,primary,2615,1,0,27,5,143,8,0,0
43,blue-collar,married,primary,-127,1,0,27,5,102,3,0,0
26,blue-collar,married,secondary,2005,1,0,27,5,224,3,0,0
32,management,married,tertiary,3809,1,0,27,5,50,5,0,0
34,technician,single,tertiary,122,0,0,27,5,73,5,0,0
31,blue-collar,single,tertiary,-701,1,0,27,5,42,3,0,0
48,blue-collar,married,primary,5172,1,0,27,5,144,7,0,0
32,blue-collar,single,secondary,106,1,0,27,5,1224,8,0,0
55,management,married,tertiary,10065,0,0,27,5,50,3,0,0
38,blue-collar,single,primary,199,1,0,27,5,268,4,0,0
36,services,single,secondary,260,1,0,27,5,132,8,0,0
38,admin.,married,secondary,-247,1,0,27,5,265,4,0,0
46,management,divorced,tertiary,-154,1,1,27,5,107,2,0,0
28,technician,single,tertiary,4513,1,0,27,5,167,3,0,0
36,blue-collar,married,primary,8326,1,0,27,5,20,4,0,0
44,blue-collar,single,secondary,-435,1,0,27,5,141,2,0,0
27,blue-collar,married,secondary,0,0,0,27,5,346,3,0,0
39,management,married,secondary,1072,1,0,27,5,1168,2,0,0
37,admin.,single,secondary,0,0,0,28,5,17,13,0,0
38,entrepreneur,married,secondary,2849,1,0,28,5,166,3,0,0
34,blue-collar,married,primary,100,1,1,28,5,74,3,0,0
32,technician,married,secondary,-71,1,0,28,5,78,2,0,0
39,blue-collar,married,tertiary,206,1,1,28,5,153,3,0,0
52,admin.,married,secondary,-732,1,1,28,5,61,2,0,0
40,admin.,single,secondary,877,1,0,28,5,318,6,0,0
56,admin.,married,secondary,292,1,0,28,5,228,9,0,0
53,technician,divorced,secondary,392,1,0,28,5,59,1,0,0
39,management,married,tertiary,139,0,1,28,5,189,7,0,0
29,management,married,tertiary,-218,1,0,28,5,121,1,0,0
32,management,married,secondary,350,1,0,28,5,110,2,0,0
25,blue-collar,married,primary,657,1,1,28,5,397,1,0,0
30,unemployed,single,secondary,-770,1,0,28,5,87,1,0,0
45,blue-collar,married,secondary,-54,1,0,28,5,372,2,0,0
35,technician,single,secondary,175,1,0,28,5,223,1,0,0
36,admin.,single,secondary,0,1,1,28,5,117,6,0,0
32,blue-collar,married,secondary,0,1,1,28,5,219,3,0,0
40,management,single,tertiary,326,1,0,28,5,64,1,0,0
37,admin.,married,secondary,1123,0,1,28,5,138,1,0,0
23,admin.,single,secondary,4681,1,0,28,5,507,2,0,0
37,blue-collar,married,secondary,115,1,1,28,5,91,3,0,0
49,technician,divorced,secondary,181,1,0,28,5,230,8,0,0
53,services,married,primary,49,0,0,28,5,152,1,0,0
33,blue-collar,single,tertiary,-303,1,0,28,5,126,2,0,0
29,blue-collar,married,primary,1615,1,0,28,5,551,1,0,0
37,admin.,single,secondary,1066,1,0,28,5,83,4,0,0
33,management,single,secondary,1973,1,0,28,5,151,8,0,0
45,blue-collar,married,primary,-175,1,1,28,5,215,2,0,0
52,admin.,single,secondary,1964,0,1,28,5,332,1,0,0
48,management,single,secondary,61,1,0,28,5,198,1,0,0
29,management,married,tertiary,314,0,0,28,5,938,2,0,1
40,services,divorced,secondary,5766,1,1,28,5,385,1,0,0
36,blue-collar,divorced,secondary,-59,1,0,28,5,193,1,0,0
44,admin.,divorced,secondary,449,1,1,28,5,195,4,0,0
31,admin.,divorced,secondary,82,0,0,28,5,254,1,0,0
30,self-employed,single,secondary,311,1,1,28,5,198,3,0,0
32,technician,single,secondary,719,1,0,28,5,79,6,0,0
38,blue-collar,married,secondary,35,1,0,28,5,130,2,0,0
34,management,single,tertiary,2570,0,0,28,5,190,3,0,0
39,technician,married,secondary,1427,1,0,28,5,454,1,0,0
39,blue-collar,married,secondary,5222,1,0,28,5,102,1,0,0
38,technician,single,secondary,2751,1,0,28,5,185,1,0,0
31,services,single,secondary,0,1,0,28,5,231,2,0,0
33,technician,married,secondary,3002,1,0,28,5,176,2,0,0
33,admin.,single,secondary,598,1,0,28,5,189,1,0,0
30,blue-collar,married,secondary,363,1,0,28,5,132,1,0,0
37,admin.,married,secondary,18,1,1,28,5,103,4,0,0
42,services,married,secondary,-262,0,0,28,5,114,3,0,0
59,management,single,tertiary,68,1,0,28,5,176,2,0,0
25,technician,single,tertiary,43,1,1,28,5,738,1,0,0
35,services,single,secondary,1227,1,1,28,5,283,3,0,0
29,management,married,tertiary,16232,0,0,28,5,39,4,0,0
37,technician,divorced,secondary,-230,1,1,28,5,224,2,0,0
26,entrepreneur,single,secondary,265,1,0,28,5,593,1,0,0
45,management,divorced,tertiary,-255,1,1,28,5,128,2,0,0
28,admin.,married,secondary,9779,1,1,28,5,480,2,0,0
38,services,divorced,secondary,-345,1,0,28,5,177,2,0,0
57,services,divorced,secondary,-752,1,0,28,5,102,1,0,0
26,management,single,tertiary,6840,1,0,28,5,1560,2,0,1
34,student,single,primary,3004,0,0,28,5,49,3,0,0
44,retired,divorced,primary,2083,1,0,28,5,124,1,0,0
29,management,married,tertiary,2451,1,0,28,5,58,1,0,0
44,blue-collar,married,secondary,577,1,0,28,5,199,3,0,0
26,technician,single,secondary,668,1,0,28,5,576,3,0,1
36,blue-collar,single,primary,851,1,0,28,5,168,1,0,0
30,management,single,tertiary,849,1,0,28,5,261,6,0,0
29,technician,married,tertiary,1489,1,0,28,5,430,1,0,0
29,management,single,tertiary,0,1,0,28,5,112,7,0,0
59,management,divorced,secondary,0,1,0,28,5,248,6,0,0
31,technician,single,secondary,55,0,0,28,5,350,1,0,0
26,blue-collar,single,secondary,535,1,1,28,5,252,1,0,0
30,technician,single,tertiary,-241,1,0,28,5,147,1,0,0
37,technician,married,secondary,-254,1,1,28,5,256,2,0,0
42,technician,married,secondary,-184,1,1,28,5,255,1,0,0
30,technician,single,secondary,1692,1,1,28,5,141,2,0,0
32,technician,married,tertiary,-196,1,0,28,5,163,1,0,0
46,technician,married,secondary,317,1,1,28,5,125,1,0,0
28,blue-collar,single,secondary,802,1,0,28,5,195,3,0,0
26,blue-collar,married,primary,755,1,0,28,5,61,1,0,0
29,housemaid,married,tertiary,420,1,0,28,5,95,3,0,0
29,services,married,secondary,1386,1,0,28,5,166,1,0,0
37,entrepreneur,married,secondary,-170,1,0,28,5,39,1,0,0
31,blue-collar,married,primary,-454,1,1,28,5,861,2,0,0
31,admin.,single,secondary,162,1,0,28,5,247,1,0,0
27,management,single,secondary,442,1,0,28,5,212,1,0,0
28,management,single,tertiary,1996,1,1,28,5,55,1,0,0
41,management,married,primary,-679,1,1,28,5,209,2,0,0
45,services,married,secondary,-839,1,0,28,5,68,1,0,0
24,blue-collar,single,secondary,8594,1,0,28,5,181,1,0,0
28,services,single,secondary,2921,1,0,28,5,136,1,0,0
30,services,married,secondary,419,1,0,28,5,390,1,0,0
26,services,married,secondary,311,1,0,28,5,373,1,0,0
23,blue-collar,single,secondary,214,1,0,28,5,44,1,0,0
25,admin.,single,secondary,4590,1,0,28,5,199,2,0,0
28,services,married,secondary,1214,0,0,28,5,582,1,0,0
31,technician,married,secondary,-463,1,0,28,5,210,1,0,0
31,services,single,secondary,605,1,0,28,5,222,1,0,0
33,admin.,divorced,secondary,-403,1,0,28,5,217,1,0,0
27,admin.,single,secondary,110,1,0,28,5,135,1,0,0
37,technician,single,secondary,779,1,0,28,5,85,1,0,0
49,blue-collar,married,secondary,579,1,0,28,5,396,1,0,0
30,technician,single,tertiary,0,1,0,28,5,58,1,0,0
24,blue-collar,married,secondary,0,0,0,28,5,94,1,0,0
39,blue-collar,divorced,secondary,412,0,0,28,5,210,1,0,0
36,self-employed,married,tertiary,15,1,0,28,5,64,4,0,0
24,services,single,secondary,1611,1,0,28,5,418,1,0,0
29,blue-collar,single,secondary,-15,1,0,28,5,140,1,0,0
53,technician,divorced,secondary,45,0,0,28,5,171,6,0,0
46,admin.,single,secondary,-136,1,0,28,5,223,1,0,0
28,blue-collar,single,secondary,1849,1,0,28,5,204,1,0,0
35,services,married,secondary,1453,1,0,28,5,199,1,0,0
29,admin.,single,secondary,1450,1,0,28,5,195,1,0,0
33,technician,married,tertiary,525,1,1,28,5,139,1,0,0
32,services,single,secondary,284,1,0,28,5,63,2,0,0
27,services,single,secondary,54,1,0,28,5,543,2,0,1
34,blue-collar,single,secondary,-108,1,0,28,5,290,1,0,0
31,blue-collar,married,secondary,298,1,0,28,5,154,3,0,0
41,admin.,divorced,secondary,-365,1,0,28,5,226,10,0,0
30,admin.,single,secondary,-1,1,0,28,5,141,1,0,0
29,blue-collar,married,primary,1101,1,1,28,5,165,1,0,0
38,technician,married,secondary,133,1,0,28,5,156,1,0,0
33,blue-collar,single,secondary,855,0,0,28,5,99,5,0,0
27,technician,single,secondary,2430,1,0,28,5,297,1,0,0
49,management,divorced,tertiary,169,1,0,28,5,174,1,0,0
24,blue-collar,married,primary,933,1,0,28,5,62,3,0,0
27,blue-collar,single,secondary,2364,1,0,28,5,221,1,0,0
31,admin.,married,secondary,728,1,1,28,5,104,4,0,0
42,blue-collar,married,secondary,1468,1,0,28,5,136,1,0,0
42,admin.,married,secondary,214,1,0,28,5,21,24,0,0
22,blue-collar,married,secondary,391,1,1,28,5,72,18,0,0
54,technician,married,secondary,1865,1,0,28,5,125,2,0,0
40,management,married,tertiary,-130,1,0,28,5,154,2,0,0
48,admin.,single,secondary,1150,1,0,28,5,357,1,0,0
46,admin.,married,secondary,-363,1,1,28,5,236,1,0,0
42,blue-collar,divorced,secondary,1820,1,0,28,5,202,2,0,0
39,blue-collar,married,primary,2862,1,0,28,5,227,2,0,0
29,management,married,tertiary,4050,1,0,28,5,166,1,0,0
40,admin.,married,secondary,-279,1,0,28,5,143,2,0,0
35,blue-collar,married,secondary,1388,1,0,28,5,119,5,0,0
38,technician,divorced,secondary,-478,1,0,28,5,154,1,0,0
33,self-employed,married,tertiary,-103,1,0,28,5,268,1,0,0
31,blue-collar,single,primary,-443,1,0,28,5,507,1,0,0
30,technician,divorced,secondary,2262,1,0,28,5,102,2,0,0
42,blue-collar,married,secondary,54,1,0,28,5,268,1,0,0
28,blue-collar,single,secondary,0,1,0,28,5,386,1,0,0
43,technician,married,secondary,50,0,0,28,5,63,1,0,0
28,services,single,secondary,40,1,0,28,5,313,2,0,0
29,services,married,secondary,308,1,0,28,5,75,1,0,0
36,blue-collar,married,secondary,21,1,0,28,5,89,1,0,0
25,blue-collar,single,secondary,1966,1,0,28,5,209,1,0,0
28,blue-collar,single,secondary,1,0,0,28,5,181,1,0,0
